time,seconds_elapsed,z,y,x
1707603296200760300,0.04176025390625,0,0,0
1707603296219654000,0.06065380859375,-0.23922348022460938,-0.04279947280883789,-0.1447555422782898
1707603296238547700,0.079547607421875,-0.09714841842651367,0.07791328430175781,-0.13654828071594238
1707603296257441300,0.098441162109375,0.32738494873046875,-0.23899030685424805,0.11255913972854614
1707603296276334800,0.1173349609375,0.5190205574035645,-0.31714630126953125,0.5916602611541748
1707603296295228400,0.136228515625,0.6649131774902344,-0.20203208923339844,0.7455148696899414
1707603296314122000,0.1551220703125,0.39968204498291016,-0.05353832244873047,1.1119886636734009
1707603296333015600,0.174015625,-0.04084014892578125,0.06460332870483398,1.0374523401260376
1707603296351909000,0.1929091796875,-0.0674581527709961,-0.10362863540649414,0.6424214243888855
1707603296370802700,0.211802734375,0.584141731262207,-0.11874628067016602,0.45409679412841797
1707603296389696300,0.2306962890625,0.7168970108032227,0.11976289749145508,1.3761569261550903
1707603296408589800,0.24958984375,0.4781179428100586,0.14377641677856445,1.8315010070800781
1707603296427483400,0.2684833984375,-0.38622570037841797,-0.2270040512084961,0.8293681144714355
1707603296446377200,0.287377197265625,-0.9316511154174805,-0.1049032211303711,-0.7530608177185059
1707603296465270500,0.3062705078125,-1.6627483367919922,0.07978439331054688,-0.5260329246520996
1707603296484164400,0.325164306640625,-1.6657476425170898,0.11481189727783203,-0.06998658180236816
1707603296503058000,0.344057861328125,-1.1342430114746094,0.1751117706298828,0.1247715950012207
1707603296521951500,0.362951416015625,-0.3264751434326172,0.23906612396240234,0.6966376304626465
1707603296540845000,0.381844970703125,-0.2341923713684082,0.36304616928100586,0.723670244216919
1707603296559738600,0.400738525390625,-1.0793919563293457,0.3069477081298828,0.2800612449645996
1707603296578632200,0.419632080078125,-1.2895474433898926,0.08914852142333984,-0.5790183544158936
1707603296597525800,0.43852587890625,-0.8638830184936523,-0.005421161651611328,-0.6007142066955566
1707603296616419300,0.45741943359375,-0.3749227523803711,-0.17091608047485352,-0.42508435249328613
1707603296635313000,0.47631298828125,0.1997065544128418,-0.306673526763916,-0.4815354347229004
1707603296654206700,0.495206787109375,0.4706997871398926,0.07438373565673828,0.3419148921966553
1707603296673100000,0.51410009765625,0.2253246307373047,0.5475029945373535,0.6104109287261963
1707603296691993900,0.532993896484375,0.255002498626709,0.25083017349243164,0.3736891746520996
1707603296710887400,0.551887451171875,-0.0352783203125,0.23969221115112305,0.17188549041748047
1707603296729780700,0.57078076171875,-0.14376211166381836,0.05297422409057617,-0.0634608268737793
1707603296748674600,0.589674560546875,0.2691507339477539,-0.11672019958496094,-0.48965978622436523
1707603296767568100,0.608568115234375,0.3673272132873535,-0.15228843688964844,-0.3234243392944336
1707603296786461700,0.627461669921875,-0.9059562683105469,0.6757473945617676,1.4370687007904053
1707603296805355300,0.646355224609375,-0.26959943771362305,0.3351731300354004,0.49904346466064453
1707603296824248800,0.665248779296875,-0.5207138061523438,-0.04619121551513672,-0.03436756134033203
1707603296843142400,0.684142333984375,-0.40818214416503906,-0.33837413787841797,-0.4633049964904785
1707603296862036000,0.703035888671875,-0.3005061149597168,-0.4601736068725586,-0.9211113452911377
1707603296880929500,0.721929443359375,0.05345439910888672,-0.7680387496948242,-1.2943270206451416
1707603296899823000,0.740822998046875,1.5328960418701172,-0.873112678527832,-0.6479651927947998
1707603296918717000,0.759717041015625,2.781932830810547,-1.3125486373901367,-0.5673391819000244
1707603296937610200,0.7786103515625,3.3781347274780273,-2.097777843475342,-1.3758575916290283
1707603296956504000,0.797504150390625,3.1325435638427734,-2.401576519012451,-1.4867968559265137
1707603296975397600,0.816397705078125,2.892141342163086,-2.93115234375,-2.113172769546509
1707603296994291200,0.835291259765625,3.126722812652588,-3.465505599975586,-2.6788434982299805
1707603297013184800,0.854184814453125,2.87406587600708,-3.3899571895599365,-2.3664498329162598
1707603297032078300,0.873078369140625,2.2544803619384766,-3.7828102111816406,-2.0730538368225098
1707603297050972000,0.891971923828125,2.0257716178894043,-3.3034794330596924,-1.5999798774719238
1707603297069865500,0.910865478515625,0.7161297798156738,-2.375826358795166,-1.1963391304016113
1707603297088759000,0.929759033203125,-1.991995096206665,-0.32640933990478516,0.3561868667602539
1707603297107652600,0.948652587890625,-3.8028218746185303,3.5807628631591797,3.8932485580444336
1707603297126546200,0.967546142578125,-6.148014068603516,7.548057556152344,6.298348903656006
1707603297145439700,0.986439697265625,-8.159632682800293,9.077136993408203,6.181582927703857
