time,seconds_elapsed,z,y,x
1707603220358233000,0.039233154296875,0,0,0
1707603220377126700,0.058126708984375,0.13922834396362305,-0.006719112396240234,-0.32048410177230835
1707603220396020000,0.07702001953125,0.14126920700073242,0.17309045791625977,0.03229212760925293
1707603220414913500,0.09591357421875,-0.16354608535766602,0.14250659942626953,0.1740364134311676
1707603220433807000,0.11480712890625,-0.2846379280090332,0.05380821228027344,0.2522282302379608
1707603220452700700,0.13370068359375,-0.30104923248291016,0.015880107879638672,0.2733590304851532
1707603220471594200,0.15259423828125,-0.22872066497802734,0.009700775146484375,0.128036767244339
1707603220490487800,0.17148779296875,-0.37738990783691406,0.027370452880859375,0.0353747121989727
1707603220509381400,0.19038134765625,-0.3605494499206543,-0.06764745712280273,0.16405904293060303
1707603220528274700,0.209274658203125,-0.12551259994506836,-0.2007155418395996,0.11144055426120758
1707603220547168300,0.228168212890625,-0.1121973991394043,-0.06927776336669922,-0.06817471235990524
1707603220566061800,0.247061767578125,-0.44371795654296875,-0.10419607162475586,-0.1242818832397461
1707603220584955400,0.265955322265625,-0.9201788902282715,-0.13095378875732422,-0.17200538516044617
1707603220603849000,0.284848876953125,-0.1736774444580078,0.20427608489990234,0.38522443175315857
1707603220622742500,0.303742431640625,-0.5290627479553223,-0.12074041366577148,0.15005677938461304
1707603220641636000,0.322635986328125,-0.6638336181640625,-0.008586883544921875,0.49345076084136963
1707603220660529700,0.34152978515625,0.15393352508544922,0.4453272819519043,0.3374597430229187
1707603220679423200,0.36042333984375,-0.1753077507019043,-0.07586383819580078,0.01604825258255005
1707603220698316500,0.379316650390625,-0.43782806396484375,-0.20495986938476562,0.2890370488166809
1707603220717210000,0.398210205078125,-0.4368743896484375,-0.5156373977661133,0.23106110095977783
1707603220736103700,0.417103759765625,0.30094099044799805,-0.46084070205688477,0.23862063884735107
1707603220754997200,0.435997314453125,0.2164778709411621,-0.21659088134765625,0.2132074236869812
1707603220773890800,0.454890869140625,0.760251522064209,-0.4232320785522461,-0.09700167179107666
1707603220792784400,0.473784423828125,1.3531403541564941,-0.49759864807128906,0.5686712265014648
1707603220811678000,0.492677978515625,1.8617196083068848,-0.6881546974182129,0.7474460601806641
1707603220830571500,0.511571533203125,1.3309955596923828,-0.05649375915527344,0.33869922161102295
1707603220849465000,0.530465087890625,0.3892054557800293,-0.20963382720947266,0.40457308292388916
1707603220868358700,0.549358642578125,-0.36705827713012695,-0.5110797882080078,0.9902271032333374
1707603220887252200,0.568252197265625,-0.5174074172973633,-0.7266135215759277,0.6081596612930298
1707603220906145800,0.587145751953125,-1.4961442947387695,-0.4718136787414551,0.6540039777755737
1707603220925039400,0.606039306640625,-0.6656193733215332,-0.030254840850830078,-0.7835408449172974
1707603220943933000,0.624932861328125,0.09943151473999023,0.6083950996398926,-0.7662471532821655
1707603220962826200,0.643826171875,-0.39964962005615234,0.6406979560852051,-0.18021368980407715
1707603220981719800,0.6627197265625,-0.015663623809814453,-0.409822940826416,-0.01908743381500244
1707603221000613400,0.68161328125,0.02643442153930664,-0.9819011688232422,1.1842089891433716
1707603221019507000,0.7005068359375,-1.0826921463012695,-0.9704713821411133,1.280929446220398
1707603221038400500,0.719400390625,0.4776029586791992,-0.26097822189331055,0.1565479040145874
1707603221057294000,0.738294189453125,0.5944228172302246,0.34385061264038086,0.5682226419448853
1707603221076187600,0.757187744140625,-0.326016902923584,-0.44965600967407227,0.33617937564849854
1707603221095081200,0.776081298828125,-1.0145072937011719,-0.8322854042053223,1.0433685779571533
1707603221113974800,0.794974853515625,-1.4576029777526855,-0.7662677764892578,0.8766040802001953
1707603221132868400,0.813868408203125,-0.8166317939758301,-0.3976764678955078,0.6370387077331543
1707603221151761700,0.83276171875,-1.6189517974853516,1.9482460021972656,-1.9343348741531372
1707603221170655200,0.8516552734375,-2.3664920330047607,1.6120758056640625,-1.6430819034576416
1707603221189548800,0.870548828125,-1.36899995803833,0.26079607009887695,-1.2092044353485107
1707603221208442400,0.8894423828125,0.32384204864501953,0.21931076049804688,-0.4945216178894043
1707603221227336000,0.9083359375,1.738504409790039,0.23437118530273438,0.6398510932922363
1707603221246229500,0.9272294921875,0.5909109115600586,0.3870668411254883,1.0805203914642334
1707603221265123000,0.946123046875,2.2618327140808105,0.29137086868286133,1.6863443851470947
1707603221284016600,0.9650166015625,0.9893488883972168,-0.11954832077026367,0.6216402053833008
1707603221302910200,0.98391015625,2.1458377838134766,-0.6512255668640137,0.4359409809112549
1707603221321803500,1.002803466796875,2.4386863708496094,-0.7812671661376953,0.3069188594818115
