time,seconds_elapsed,z,y,x
1707576729404034000,0.069033935546875,0,0,0
1707576729422926600,0.087926513671875,-0.01975727081298828,0.030197620391845703,0.013535022735595703
1707576729441819100,0.106819091796875,-0.0070629119873046875,0.06221485137939453,-0.09238219261169434
1707576729460711700,0.125711669921875,0.081512451171875,-0.006455898284912109,-0.10132205486297607
1707576729479604000,0.14460400390625,0.034142494201660156,-0.11252832412719727,0.05746889114379883
1707576729498496500,0.16349658203125,0.017591476440429688,-0.015401363372802734,-0.007750272750854492
1707576729517389000,0.18238916015625,0.0772695541381836,0.07061243057250977,-0.012607216835021973
1707576729536281300,0.20128125,-0.06262683868408203,-0.015231609344482422,0.09333300590515137
1707576729555174000,0.220173828125,-0.142547607421875,0.03197956085205078,-0.024439334869384766
1707576729574066400,0.23906640625,-0.25548648834228516,0.045085906982421875,-0.05330920219421387
1707576729592959000,0.257958984375,-0.29557228088378906,0.02817535400390625,0.017932415008544922
1707576729611851300,0.276851318359375,-0.15724849700927734,0.05466175079345703,-0.02775561809539795
1707576729630743800,0.295743896484375,0.014399528503417969,0.019634246826171875,0.03580021858215332
1707576729649636400,0.31463623046875,0.09736824035644531,-0.01026296615600586,-0.01457369327545166
1707576729668528600,0.333528564453125,0.09924125671386719,-0.0422215461730957,-0.09223830699920654
1707576729687421200,0.352421142578125,0.06812095642089844,-0.02056884765625,-0.032225847244262695
1707576729706313700,0.371313720703125,-0.018207550048828125,0.01569366455078125,0.007274270057678223
1707576729725206300,0.390206298828125,-0.0666666030883789,0.008493423461914062,0.004192948341369629
1707576729744098600,0.4090986328125,-0.06793212890625,0.01058816909790039,-0.01591050624847412
1707576729762991000,0.4279912109375,-0.05877208709716797,0.016037940979003906,-0.01458752155303955
1707576729781883600,0.446883544921875,-0.06275177001953125,-0.011765003204345703,-0.0068514347076416016
1707576729800776000,0.46577587890625,-0.04627799987792969,-0.008351325988769531,-0.003990292549133301
1707576729819668500,0.48466845703125,-0.0410308837890625,-0.00011920928955078125,0.047962069511413574
1707576729838561000,0.50356103515625,-0.015982627868652344,0.008356571197509766,0.03598976135253906
1707576729857453600,0.52245361328125,-0.019161224365234375,-0.0029125213623046875,0.013234734535217285
1707576729876345900,0.541345947265625,-0.017963409423828125,-0.009020328521728516,0.0455327033996582
1707576729895238400,0.56023828125,-0.014984130859375,-0.011462211608886719,0.02898228168487549
1707576729914131000,0.579130859375,0.013363838195800781,0.010441303253173828,-0.028452515602111816
1707576729933023200,0.598023193359375,0.12245368957519531,0.05824422836303711,-0.004985809326171875
1707576729951915800,0.616915771484375,0.19967937469482422,0.033312320709228516,-0.0007262229919433594
1707576729970808300,0.635808349609375,0.35832977294921875,0.04957866668701172,0.003322601318359375
